off_code,product_name,brand,image_url,calories_100g,protein_100g,carbs_100g,fat_100g,completeness,quality_tier,serving_size,no_nutriments,additives_n,additives,additives_tags,ingredients_from_palm_oil_n,ingredients_from_palm_oil,ingredients_from_palm_oil_tags,ingredients_that_may_be_from_palm_oil_n,ingredients_that_may_be_from_palm_oil,ingredients_that_may_be_from_palm_oil_tags,nutrition_grade_fr,main_category,main_category_fr,image_small_url,labels,labels_tags,labels_fr,emb_codes,emb_codes_tags,first_packaging_code_geo,cities,cities_tags,purchase_places,stores,countries,countries_tags,categories,categories_tags
109161756,Kefir,,https://images.openfoodfacts.org/images/products/000/010/916/1756/front_en.3.400.jpg,45.833333333333,3.3333333333333,5.0,1.25,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/010/916/1756/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
109161763,Probiotic keifer smoothie,,https://images.openfoodfacts.org/images/products/000/010/916/1763/front_en.3.400.jpg,79.166666666667,3.3333333333333,13.333333333333,1.25,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/010/916/1763/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
109161800,Kefir Strawberry,,https://images.openfoodfacts.org/images/products/000/010/916/1800/front_en.3.400.jpg,269.23076923077,15.384615384615,38.461538461538,5.7692307692308,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/010/916/1800/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
109162470,Cottage Cheese with Chives,,https://images.openfoodfacts.org/images/products/000/010/916/2470/front_en.3.400.jpg,95.0,8.0,6.5,4.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/010/916/2470/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
109162548,Yogurt,,https://images.openfoodfacts.org/images/products/000/010/916/2548/front_en.3.400.jpg,70.588235294118,3.5294117647059,7.0588235294118,3.5294117647059,0.64,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/010/916/2548/front_en.3.200.jpg,"No gluten, Kosher","en:no-gluten,en:kosher",,,,,,,,,en:us,en:united-states,,
109162562,Twaróg,Ludwig Dairy,https://images.openfoodfacts.org/images/products/000/010/916/2562/front_en.3.400.jpg,117.0,16.7,3.33,3.33,0.76,tier2,2 tbsp (30 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/010/916/2562/front_en.3.200.jpg,"Kosher, No preservatives","en:kosher,en:no-preservatives",,,,,,,,,en:us,en:united-states,,
109165808,Farmer cheese,,https://images.openfoodfacts.org/images/products/000/010/916/5808/front_en.3.400.jpg,116.66666666667,16.666666666667,3.3333333333333,3.3333333333333,0.72,tier2,,,,,,,,,,,,,en:cheeses,,https://images.openfoodfacts.org/images/products/000/010/916/5808/front_en.3.200.jpg,Kosher,en:kosher,,,,,,,,,en:us,en:united-states,"Dairies, Fermented foods, Fermented milk products, Cheeses","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses"
109670166,Lemoniada,,https://images.openfoodfacts.org/images/products/000/010/967/0166/front_en.3.400.jpg,36.619718309859,0.0,8.7323943661972,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/010/967/0166/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
110000303,Good Chop Beef Ribeye Steak,,https://images.openfoodfacts.org/images/products/000/011/000/0303/front_en.3.400.jpg,253.52112676056,18.30985915493,0.0,19.718309859155,0.7,tier2,,,0.0,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/000/0303/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
110000402,Beef Ribeye Steak,Good Chop,https://images.openfoodfacts.org/images/products/000/011/000/0402/front_en.5.400.jpg,335.0,16.8,0.0,29.1,0.74,tier2,1 portion (4 oz),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/000/0402/front_en.5.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
110003700,Ground Bison,Good Chop,https://images.openfoodfacts.org/images/products/000/011/000/3700/front_en.3.400.jpg,168.0,19.4,0.0,9.7,0.74,tier2,1 serving (113.398 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/000/3700/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
110007081,Beef Burger Patties,Good Chop,https://images.openfoodfacts.org/images/products/000/011/000/7081/front_en.3.400.jpg,212.0,18.5,0.0,15.2,0.74,tier2,1 portion (151.103 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/000/7081/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
110007302,Beef Porterhouse Steak,Good Chop,https://images.openfoodfacts.org/images/products/000/011/000/7302/front_en.3.400.jpg,232.0,19.6,0.0,16.1,0.74,tier2,1 portion (112 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/000/7302/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
110007500,Beef Tri-Tip,Good Chop,https://images.openfoodfacts.org/images/products/000/011/000/7500/nutrition_en.3.400.jpg,170.0,20.5,0.0,9.82,0.74,tier2,1 portion (112 g),,,,,,,,,,,,,,,,,,,,,,,,,en:United States,en:united-states,,
110007906,Beef Dices For Tacos,Good Chop,https://images.openfoodfacts.org/images/products/000/011/000/7906/front_en.3.400.jpg,161.0,20.5,0.0,8.04,0.74,tier2,1 portion (112 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/000/7906/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
110009405,Ribeye Steak,Reserve Good Chop,https://images.openfoodfacts.org/images/products/000/011/000/9405/front_tr.8.400.jpg,250.0,18.8,0.0,19.6,0.74,tier2,4 ox (112 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/000/9405/front_tr.8.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
110010708,Chuck & Short Rib Beef Burger Patties,Good Chop,https://images.openfoodfacts.org/images/products/000/011/001/0708/front_en.3.400.jpg,248.0,16.8,0.0,19.5,0.74,tier2,1 patty (113 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/001/0708/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
110016539,Almond Butter,Member's Mark,https://images.openfoodfacts.org/images/products/000/011/001/6539/front_en.3.400.jpg,625.0,21.875,6.25,53.125,0.78,tier2,,,,,,,,,,,,,en:almond-butters,,https://images.openfoodfacts.org/images/products/000/011/001/6539/front_en.3.200.jpg,No gluten,en:no-gluten,,,,,,,,,en:us,en:united-states,"Plant-based foods and beverages, Plant-based foods, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Nut butters, Almond butters","en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:nut-butters,en:almond-butters"
111222049,Water,,https://images.openfoodfacts.org/images/products/000/011/122/2049/front_en.3.400.jpg,0.14084507042254,0.0,0.0,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/122/2049/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
1113,Pâté de sanglier supérieur truffé à 4 %,,https://images.openfoodfacts.org/images/products/000/000/000/1113/front_en.9.400.jpg,656.25,21.875,18.75,53.125,0.7,tier2,,,,,,,,,,,,,en:almond-butters,,https://images.openfoodfacts.org/images/products/000/000/000/1113/front_en.9.200.jpg,,,,,,,,,,,en:us,en:united-states,"Plant-based foods and beverages, Plant-based foods, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Nut butters, Almond butters","en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:nuts-and-their-products,en:plant-based-spreads,en:oilseed-purees,en:nut-butters,en:almond-butters"
112233973,Chicken bacon ranch salad,Exec dining express,https://images.openfoodfacts.org/images/products/000/011/223/3973/front_en.3.400.jpg,122.516556291391,10.5960264900662,9.27152317880795,4.96688741721854,0.74,tier2,302.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/223/3973/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
1160,Organic Black Chia Seeds,"Bistro MD, Terrasoul SuperFoods",https://images.openfoodfacts.org/images/products/000/000/000/1160/front_en.7.400.jpg,382.352941176471,32.3529411764706,44.1176470588235,8.82352941176471,0.76,tier2,34.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/1160/front_en.7.200.jpg,"Organic, No GMOs, Non GMO project","en:organic,en:no-gmos,en:non-gmo-project",,,,,,,,,"us, World","en:united-states,en:world",,
1162,Organic Cacao Butter,"Eats, Terrasoul SuperFoods",https://images.openfoodfacts.org/images/products/000/000/000/1162/front_en.3.400.jpg,382.352941176471,32.3529411764706,44.1176470588235,8.82352941176471,0.76,tier2,34.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/1162/front_en.3.200.jpg,"Organic, No GMOs, Non GMO project","en:organic,en:no-gmos,en:non-gmo-project",,,,,,,,,"us, World","en:united-states,en:world",,
1172,Espresso Fudge Cookie Bites,BistroMD,https://images.openfoodfacts.org/images/products/000/000/000/1172/front_en.3.400.jpg,382.352941176471,32.3529411764706,50.0,7.35294117647059,0.74,tier2,34.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/1172/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
118120238,Traditional,,https://images.openfoodfacts.org/images/products/000/011/812/0238/front_en.3.400.jpg,58.333333333333,1.6666666666667,10.0,0.83333333333333,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/011/812/0238/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
120644412,Star pasta,Sainsbury’s,https://images.openfoodfacts.org/images/products/000/012/064/4412/front_en.3.400.jpg,164.0,5.5,33.2000007629395,0.699999988079071,0.76,tier2,100.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/012/064/4412/front_en.3.200.jpg,,,,,,,,,,Sainsbury's,us,en:united-states,,
123030022,Nut Butter Bar,Clif,https://images.openfoodfacts.org/images/products/000/012/303/0022/front_en.3.400.jpg,0.230000004172325,7.0,27.0,11.0,0.74,tier2,50.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/012/303/0022/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
123402839,McFlurry Malteaser,McDonald’s,https://images.openfoodfacts.org/images/products/000/012/340/2839/front_en.3.400.jpg,133.0,2.65000009536743,19.0,5.0,0.74,tier2,200.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/012/340/2839/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
128100086,Nut Butter Bar,Clif,https://images.openfoodfacts.org/images/products/000/012/810/0086/front_en.3.400.jpg,460.0,18.0,52.0,22.0,0.76,tier2,50.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/012/810/0086/front_en.3.200.jpg,"Organic, Canada Organic","en:organic,en:canada-organic",,,,,,,,,us,en:united-states,,
128150033,Energy bar brownie,Clifs,https://images.openfoodfacts.org/images/products/000/012/815/0033/front_en.3.400.jpg,100.0,4.0,18.0,2.5,0.74,tier2,1.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/012/815/0033/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
128150224,Chocolate Brownie,Cliff Bar,https://images.openfoodfacts.org/images/products/000/012/815/0224/front_en.3.400.jpg,357.142857142857,14.2857142857143,64.2857142857143,8.92857142857143,0.74,tier2,28.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/012/815/0224/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
129028012,Brochette de bœuf marinée,Delhaize,https://images.openfoodfacts.org/images/products/000/012/902/8012/front_en.3.400.jpg,109.0,20.0,3.20000004768372,1.89999997615814,0.74,tier2,100.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/012/902/8012/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
1345,Roquefort Papillon Black pr Kg,Oluf lorentzen as,https://images.openfoodfacts.org/images/products/000/000/000/1345/front_en.9.400.jpg,367.0,16.0,16.0,24.5,0.76,tier2,94 g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/1345/front_en.9.200.jpg,No gluten,en:no-gluten,,,,,,,,,en:United States,en:united-states,,
1353,Kartoffelbrei mit Blattspinat,Maggi . 5 Minuten Terrine,https://images.openfoodfacts.org/images/products/000/000/000/1353/front_en.5.400.jpg,76.0,2.09999990463257,12.5,1.79999995231628,0.74,tier2,237.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/1353/front_en.5.200.jpg,,,,,,,,,,,us,en:united-states,,
136726562,Mixed Berry Fruit & Grain Bar,Great Value,https://images.openfoodfacts.org/images/products/000/013/672/6562/front_en.3.400.jpg,351.0,2.7,64.9,8.11,0.74,tier2,37g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/013/672/6562/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
136794492,Peanut Butter Chocolate Chip Granola Bar,Great Value,https://images.openfoodfacts.org/images/products/000/013/679/4492/front_en.3.400.jpg,417.0,8.33,70.8,12.5,0.74,tier2,24g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/013/679/4492/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
142326802,Lulu lemon,,https://images.openfoodfacts.org/images/products/000/014/232/6802/front_en.3.400.jpg,10.0,73.0,1.2,30.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/014/232/6802/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
147301834,patty bites,,https://images.openfoodfacts.org/images/products/000/014/730/1834/front_en.3.400.jpg,900.0,0.0,50.0,50.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/014/730/1834/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
1517,whirly pop,,https://images.openfoodfacts.org/images/products/000/000/000/1517/front_en.3.400.jpg,400.0,0.0,100.0,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/1517/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
154063184,Wonder whell,,https://images.openfoodfacts.org/images/products/000/015/406/3184/front_en.3.400.jpg,375.0,0.0,100.0,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/015/406/3184/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
170780825,Hummus,Skinny Dippin,https://images.openfoodfacts.org/images/products/000/017/078/0825/front_en.3.400.jpg,70.0,2.0,5.0,5.0,0.76,tier2,30.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/017/078/0825/front_en.3.200.jpg,No preservatives,en:no-preservatives,,,,,,,,,us,en:united-states,,
172211595,"Hard Red Wheat, Organic",Azure Standard,https://images.openfoodfacts.org/images/products/000/017/221/1595/front_en.3.400.jpg,356.0,15.6,71.1,2.22,0.76,tier2,45 g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/017/221/1595/front_en.3.200.jpg,Kosher,en:kosher,,,,,,,,,en:United States,en:united-states,,
199000000,Organic Coconut Sparkling Spring Water,,https://images.openfoodfacts.org/images/products/000/019/900/0000/front_en.3.400.jpg,0.0,0.0,0.0,0.0,0.7,tier2,,,,,,,,,,,,,en:waters,,https://images.openfoodfacts.org/images/products/000/019/900/0000/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,"Beverages, Waters","en:beverages,en:waters"
201767268,Dynamatize ISO100 Chocolate,Dynamatize,https://images.openfoodfacts.org/images/products/000/020/176/7268/front_en.3.400.jpg,375.0,78.1,6.25,3.12,0.74,tier2,1 scoop (32 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/020/176/7268/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
205148010,Sugar free,,https://images.openfoodfacts.org/images/products/000/020/514/8010/front_en.3.400.jpg,200.0,0.0,70.0,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/020/514/8010/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
210001002,Boneless Pork Butt,Good Chop,https://images.openfoodfacts.org/images/products/000/021/000/1002/front_en.3.400.jpg,188.0,17.9,0.0,12.5,0.74,tier2,1 portion (112 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/021/000/1002/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
210001101,Bacon,,https://images.openfoodfacts.org/images/products/000/021/000/1101/front_en.3.400.jpg,454.54545454545,9.0909090909091,0.0,40.909090909091,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/021/000/1101/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
210002306,Boneless Pork Chops,Good Chop,https://images.openfoodfacts.org/images/products/000/021/000/2306/front_en.4.400.jpg,198.0,30.0,0.0,7.93,0.74,tier2,1 portion (227 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/021/000/2306/front_en.4.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
229560329,Texas Pete Seafood Cocktail Sauce,,https://images.openfoodfacts.org/images/products/000/022/956/0329/front_en.3.400.jpg,116.66666666667,1.6666666666667,25.0,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/022/956/0329/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
234000326,Vegetable Lasagna,Amy’s,https://images.openfoodfacts.org/images/products/000/023/400/0326/front_en.3.400.jpg,130.111524163569,5.94795539033457,14.8698884758364,5.20446096654275,0.74,tier2,269.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/023/400/0326/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
241178179,Cinnamon Chip Bran Muffin Mix,The Prepared Pantry,https://images.openfoodfacts.org/images/products/000/024/117/8179/front_en.3.400.jpg,435.0,6.69,65.3,18.4,0.74,tier2,1 portion (59.75 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/024/117/8179/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
241256907,Udon,,https://images.openfoodfacts.org/images/products/000/024/125/6907/front_en.3.400.jpg,131.25,3.75,30.0,0.0,0.7,tier2,,,,,,,,,,,,,en:udon,,https://images.openfoodfacts.org/images/products/000/024/125/6907/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,"Plant-based foods and beverages, Plant-based foods, Pastas, Udon","en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:udon"
2547,Occelli con frutta e grappa moscato,Beppino Occelli,https://images.openfoodfacts.org/images/products/000/000/000/2547/front_en.3.400.jpg,374.0,19.0,13.0,25.0,0.74,tier2,30.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/2547/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
258406906,Scrumptious cookies,,https://images.openfoodfacts.org/images/products/000/025/840/6906/front_en.3.400.jpg,625.0,6.25,50.0,31.25,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/025/840/6906/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
2591,plantain chips,,https://images.openfoodfacts.org/images/products/000/000/000/2591/front_en.3.400.jpg,566.66666666667,4.0,60.0,33.333333333333,0.7,tier2,,,,,,,,,,,,,en:plantain-chips,,https://images.openfoodfacts.org/images/products/000/000/000/2591/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,Plantain chips,en:plantain-chips
2686,Chicken Spaghetti,,https://images.openfoodfacts.org/images/products/000/000/000/2686/front_en.5.400.jpg,159.0,11.8,15.3,5.59,0.76,tier2,340g,,0.0,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/2686/front_en.5.200.jpg,,,,,,,,,,,en:united-states,en:united-states,,
283296022,Redberry Legend Pre workout,Ghost,https://images.openfoodfacts.org/images/products/000/028/329/6022/front_en.3.400.jpg,5.88,0.0,0.0,0.0,0.76,tier2,2 scoops (17 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/028/329/6022/front_en.3.200.jpg,"Vegetarian, Vegan, en:no-gluten","en:no-gluten,en:vegetarian,en:vegan",,,,,,,,,en:United States,en:united-states,,
2958,Oat Groats,Unpretentious Baker,https://images.openfoodfacts.org/images/products/000/000/000/2958/front_en.3.400.jpg,652.0,30.4,113.0,13.0,0.76,tier2,23 g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/2958/front_en.3.200.jpg,en:vegan,"en:vegetarian,en:vegan",,,,,,,,,en:United States,en:united-states,,
299928689,Herb grilled chicken,Meal simple by h-e-b,https://images.openfoodfacts.org/images/products/000/029/992/8689/front_en.3.400.jpg,105.633802816901,9.15492957746479,5.98591549295775,5.28169014084507,0.74,tier2,284.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/029/992/8689/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
300057854,Protein Instant Oatmeal,Quaker,https://images.openfoodfacts.org/images/products/000/030/005/7854/front_en.3.400.jpg,360.0,20.0,62.0,6.0,0.76,tier2,1 packet (50 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/030/005/7854/front_en.3.200.jpg,en:no-added-sugar,en:no-added-sugar,,,,,,,,,en:United States,en:united-states,,
3025,G-LABZ PROTEIN,G-LABZ,https://images.openfoodfacts.org/images/products/000/000/000/3025/ingredients_lt.25.400.jpg,396.0,80.0,16.5,0.5,0.74,tier2,30 g,,,,,,,,,,,,,,,,,,,,,,,,,"États-Unis, en:fr","en:france,en:united-states",,
3067,Axio Red Raspberry,LifeVantage,https://images.openfoodfacts.org/images/products/000/000/000/3067/front_en.3.400.jpg,300.0,0.0,80.0,0.0,0.76,tier2,,,6.0,,"en:e296,en:e330,en:e412,en:e414,en:e415,en:e960",,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/3067/front_en.3.200.jpg,,,,,,,,,,,en:united-states,en:united-states,,
